Project,Class,WMC,DIT,NOC,CBO,RFC,LCOM,BrCv,MtCv,Cv,MnT,GnT,RsSize,RsLen,MnRsSize,MnRsLen
Apache-commons-validator,org.apache.commons.validator.Arg,13,1,0,3,22,26,0,1,1,1508.6,2711,1.8,40,12,24
Apache-commons-validator,org.apache.commons.validator.ValidatorResources,29,1,0,12,87,198,0.5726415094,0.8178571429,0.5941176471,1981.9,541245.3,10.3,68.6,19.2,54.3
Apache-commons-validator,org.apache.commons.validator.ISBNValidator,2,1,0,1,5,1,0,1,1,102.2,2034.5,1.3,8.9,1,2
Apache-commons-validator,org.apache.commons.validator.routines.PercentValidator,5,4,0,1,17,6,1,1,1,1200.4,25961.7,6.7,141.2,6,15.3
Apache-commons-validator,org.apache.commons.validator.routines.CodeValidator,12,1,0,4,18,36,0.9884615385,1,0.9914285714,867.2,152034.7,5.6,67.7,13,38.4
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.CUSIPCheckDigit,4,2,0,3,12,4,0.725,1,0.8166666667,49.6,563641.3,1,3,1,2
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.VerhoeffCheckDigit,5,1,0,2,15,6,1,1,1,1337.7,6040.3,7.8,134.8,8.9,17.8
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.ISINCheckDigit,4,2,0,3,16,4,0.8333333333,1,0.875,49.5,513480.8,1.2,5.2,2,4
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.ISBNCheckDigit,4,1,0,4,13,0,0.9928571429,1,0.9933333333,1056,7287.9,9.9,177.5,8.9,17.8
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.EAN13CheckDigit,3,2,0,4,4,1,0,1,1,131.8,3068,1,13.7,1,2
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.LuhnCheckDigit,3,2,0,3,4,1,1,1,1,204.4,3219.1,4,53,2,4
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.ABANumberCheckDigit,3,2,0,2,4,1,0,1,1,104.9,3103.2,1,13.7,1,2
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.ISBN10CheckDigit,5,2,0,5,8,10,1,1,1,585.6,6481.7,7,121.9,5.1,10.2
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.SedolCheckDigit,5,2,0,3,14,8,0.8333333333,1,0.875,64.2,527404.2,1.1,5.1,2,4
Apache-commons-validator,org.apache.commons.validator.routines.checkdigit.IBANCheckDigit,5,1,0,2,17,10,0.9583333333,1,0.96,158.1,548992.6,2.9,16.4,9,18
Apache-commons-validator,org.apache.commons.validator.routines.CalendarValidator,20,3,0,1,30,188,1,1,1,2767.5,64057.6,9.3,187.5,15.5,49.1
Apache-commons-validator,org.apache.commons.validator.routines.CurrencyValidator,5,4,0,1,15,8,1,1,1,1336.3,23192.9,6.4,142.8,5.2,13.3
Apache-commons-validator,org.apache.commons.validator.routines.ISBNValidator,12,1,0,6,28,40,0.595,1,0.676,183.2,405937,2.2,14.7,7,11.9
Apache-commons-validator,org.apache.commons.validator.routines.BigIntegerValidator,12,3,0,1,17,64,1,1,1,2165.2,29060.8,8.8,216.6,11.7,35.9
Apache-commons-validator,org.apache.commons.validator.routines.EmailValidator,7,1,0,4,17,7,0.75,1,0.7894736842,170.2,358401.9,3.5,20.3,9.5,17.5
Apache-commons-validator,org.apache.commons.validator.routines.FloatValidator,15,3,0,1,20,103,0.82,1,0.88,362.3,597624.3,6.2,43.4,11,29.3
Apache-commons-validator,org.apache.commons.validator.routines.ShortValidator,15,3,0,1,20,103,0.975,1,0.9863636364,862.1,227578.1,6.9,79.3,12.5,33.1
Apache-commons-validator,org.apache.commons.validator.routines.RegexValidator,8,1,0,5,21,8,0.8833333333,0.925,0.8777777778,364.5,362554,5.2,34.4,13.3,31.6
Apache-commons-validator,org.apache.commons.validator.routines.DateValidator,20,3,0,2,27,188,1,1,1,1695.6,37174.5,9.2,180.7,13.7,43.7
Apache-commons-validator,org.apache.commons.validator.routines.BigDecimalValidator,13,3,2,3,22,76,1,1,1,2043.3,33297.2,9.3,205.5,13,38.6
Apache-commons-validator,org.apache.commons.validator.routines.LongValidator,15,3,0,1,20,103,1,1,1,1829.7,20171.2,8.9,214,12.7,31.7
Apache-commons-validator,org.apache.commons.validator.routines.CreditCardValidator,7,1,0,5,19,7,0.96875,1,0.9696969697,340.9,460395.5,2.6,22.5,8.4,23.6
Apache-commons-validator,org.apache.commons.validator.routines.ByteValidator,15,3,0,1,20,103,1,1,1,1707.6,48947.9,8.4,161.8,13,35.4
Apache-commons-validator,org.apache.commons.validator.routines.InetAddressValidator,5,1,0,5,10,6,0.1,1,0.3076923077,89.7,216790.3,1,5,2,3
Apache-commons-validator,org.apache.commons.validator.routines.TimeValidator,17,3,0,1,21,134,0,1,1,2948.5,38269.8,9.1,205,12.9,39.8
Apache-commons-validator,org.apache.commons.validator.routines.IntegerValidator,15,3,0,1,20,103,0.975,1,0.9863636364,482.5,331928.5,5.5,62.9,12.1,28.8
Apache-commons-validator,org.apache.commons.validator.routines.DomainValidator,11,1,0,3,20,35,0.6818181818,1,0.7407407407,209.6,262548.8,3.8,22.1,7.8,15
Apache-commons-validator,org.apache.commons.validator.routines.UrlValidator,17,1,0,4,35,112,0.5736842105,0.99375,0.6036585366,2242.1,599758.3,9,142.9,20.9,51.4
Apache-commons-validator,org.apache.commons.validator.routines.DoubleValidator,15,3,0,1,20,103,1,1,1,1692.1,35242.3,7.9,164.4,12.1,31.1
Apache-commons-validator,org.apache.commons.validator.EmailValidator,9,1,0,2,22,24,0.2366666667,0.9375,0.3176470588,896.6,604441.9,5,101.6,5.9,11.4
Apache-commons-validator,org.apache.commons.validator.DateValidator,5,1,0,1,14,8,1,1,1,511.5,327498.2,3.4,43.3,9.1,20.1
Apache-commons-validator,org.apache.commons.validator.ValidatorAction,39,1,0,8,112,577,0.4512195122,0.7894736842,0.5436893204,1341.5,516913.3,7.5,52.4,24.5,57.2
Apache-commons-validator,org.apache.commons.validator.Field,50,1,0,12,127,905,0.6931818182,0.936,0.746875,3586.8,524349.2,15.1,126.8,39,140.2
Apache-commons-validator,org.apache.commons.validator.CreditCardValidator,5,1,0,7,25,4,0.5208333333,1,0.54,190.5,517926.4,3.5,20.9,8.1,16.2
Apache-commons-validator,org.apache.commons.validator.GenericValidator,34,1,0,7,55,557,0.972972973,1,0.975,1567.8,343793.5,12.6,110,66,66.9
Apache-commons-validator,org.apache.commons.validator.ValidatorResult,9,1,0,3,20,0,1,1.0538461538,1,1886.5,7698.3,5.5,130.7,9.2,28.6
Apache-commons-validator,org.apache.commons.validator.Form,17,1,0,7,48,26,0.6852941176,1,0.7673913043,53038.2,559058.5,4.9,41.3,11.4,46.7
Apache-commons-validator,org.apache.commons.validator.FormSetFactory,5,2,0,6,24,8,0.0833333333,0.5,0.1538461538,62.9,483997.9,1.3,9.8,1,3
Apache-commons-validator,org.apache.commons.validator.Var,14,1,0,2,22,15,1,1,1,1814.2,3637.1,4,73,12.1,25.1
Apache-commons-validator,org.apache.commons.validator.FormSet,20,1,0,5,49,110,0.914,1,0.9283333333,1037.8,374391.4,7.7,59.8,21.6,76.3
Apache-commons-validator,org.apache.commons.validator.GenericTypeValidator,17,1,0,3,63,134,0.837962963,1,0.8394495413,2279.4,596288.4,11.8,96.2,47.9,67.7
Apache-commons-validator,org.apache.commons.validator.UrlValidator,12,1,0,3,32,44,0.4285714286,1,0.4482758621,2034.9,599291.7,8.9,156.7,19.2,46.8
Apache-commons-bcel,org.apache.bcel.util.ClassQueue,5,1,0,1,11,0,0,1,1,600.6,240723.9,2.8,43.2,4,9.2
Apache-commons-bcel,org.apache.bcel.util.ByteSequence,3,4,0,22,7,0,1,1,1,824.4,3619.2,7.6,205.2,3,10
Apache-commons-bcel,org.apache.bcel.util.ClassVector,5,1,0,1,12,0,0,1,1,357.4,199426.9,3.4,63.1,4,9
Apache-commons-bcel,org.apache.bcel.util.BCELFactory,19,2,0,34,97,0,0,0.0526315789,0.0128205128,138.7,604786,1.1,4,1,1.7
Apache-commons-bcel,org.apache.bcel.util.CodeHTML,5,1,0,17,72,0,0,0,0,193816.4,1127582.9,5.2,374.4,0,0
Apache-commons-bcel,org.apache.bcel.util.ClassLoader,8,2,0,10,37,10,0.775,1,0.8363636364,901,609502.2,4.5,38.2,5.5,18.3
Apache-commons-bcel,org.apache.bcel.util.MethodHTML,3,1,0,11,35,0,0,0,0,306188.5,1200919.4,4.2,426.7,0,0
Apache-commons-bcel,org.apache.bcel.util.ConstantHTML,4,1,0,15,40,0,0,0,0,191606.7,1056069,5.3,340.5,0,0
Apache-commons-bcel,org.apache.bcel.util.InstructionFinder,15,1,0,6,58,77,0.5518518519,0.75,0.585483871,996.3,595819,5.1,74.1,5.6,25.3
Apache-commons-bcel,org.apache.bcel.util.ClassStack,5,1,0,1,11,0,0,1,1,448.6,215657.5,3.2,60.9,4,9.3
Apache-commons-bcel,org.apache.bcel.util.ClassPath,16,1,0,9,65,106,0.8333333333,1.1428571429,0.8793103448,733,598831.9,5.6,22.8,10.3,20.4
Apache-commons-bcel,org.apache.bcel.util.JavaWrapper,5,1,0,0,28,8,0.0833333333,0.75,0.2142857143,50.4,465090.2,1.1,4.3,1,1
Apache-commons-bcel,org.apache.bcel.util.AttributeHTML,5,1,0,20,48,0,0,0.04,0.0047619048,155561.2,979610.1,6.2,398.3,0.2,0.2
Apache-commons-bcel,org.apache.bcel.generic.FCMPL,3,2,0,12,8,3,0,1,1,327.5,160086.5,5,104.4,2,5.7
Apache-commons-bcel,org.apache.bcel.generic.IRETURN,2,3,0,9,8,1,0,1,1,200.1,140041.7,2.1,42.9,1,3
Apache-commons-bcel,org.apache.bcel.generic.LSUB,2,3,0,9,8,1,0,1,1,154.1,181162.6,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.DMUL,2,3,0,9,8,1,0,1,1,149.6,183286.2,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.DSTORE,3,4,0,7,7,3,0,0.9666666667,0.9666666667,242.8,133448.8,3.3,66.4,1.9,3.8
Apache-commons-bcel,org.apache.bcel.generic.LocalVariableGen,18,1,0,12,37,21,0.4791666667,0.8444444444,0.6027027027,4034.3,594447,8.8,288.4,10.7,65.4
Apache-commons-bcel,org.apache.bcel.generic.ClassGen,50,2,0,23,108,831,0.5477272727,0.7403846154,0.6376470588,5050.7,612611,14.5,415.4,27.9,100.4
Apache-commons-bcel,org.apache.bcel.generic.D2F,2,3,0,9,8,1,0,1,1,123.1,137520.3,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.ArrayType,8,3,0,19,24,0,0.97,0.9125,0.948,807.8,550468.5,6.7,58.1,9.4,22.5
Apache-commons-bcel,org.apache.bcel.generic.BREAKPOINT,2,2,0,5,4,1,0,1,1,145.4,106701.8,2.5,44.5,1,2.7
Apache-commons-bcel,org.apache.bcel.generic.LXOR,2,3,0,9,8,1,0,1,1,205.8,178219.9,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.IOR,2,3,0,9,8,1,0,1,1,165.2,181717.9,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.DREM,2,3,0,9,8,1,0,1,1,166.1,181089.9,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.L2I,2,3,0,9,8,1,0,1,1,113,136590.5,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.IADD,2,3,0,9,8,1,0,1,1,130.9,179734.7,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.LADD,2,3,0,9,8,1,0,1,1,193.1,187398.6,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.CodeExceptionGen,14,1,0,13,28,13,0.6,0.9642857143,0.7555555556,3093,605309.3,6,120.8,10.9,52.4
Apache-commons-bcel,org.apache.bcel.generic.LRETURN,2,3,0,9,8,1,0,1,1,217.4,156281.1,2.3,48.7,1,3
Apache-commons-bcel,org.apache.bcel.generic.RET,10,2,0,20,23,15,0.9916666667,1,0.9944444444,975.4,269930.6,8.1,176.9,9.2,27.4
Apache-commons-bcel,org.apache.bcel.generic.ASTORE,3,4,0,11,7,3,0,1,1,205.6,164869.8,3.8,87.2,2,3.8
Apache-commons-bcel,org.apache.bcel.generic.IMPDEP2,2,2,0,5,4,1,0,1,1,148.2,114183.8,1.6,28.3,1,3
Apache-commons-bcel,org.apache.bcel.generic.IFNONNULL,4,4,0,10,11,6,0,1,1,543.4,117435.9,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.BranchHandle,11,2,0,6,22,0,0.525,0.6111111111,0.5363636364,1125.7,458815.6,5.3,85.4,4,18
Apache-commons-bcel,org.apache.bcel.generic.IF_ICMPNE,4,4,0,10,11,6,0,1,1,461.6,117584.8,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.L2D,2,3,0,9,8,1,0,1,1,112.5,151158.7,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.L2F,2,3,0,9,8,1,0,1,1,193.8,154742.7,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.LCONST,5,2,0,14,18,8,0.975,1,0.9875,800.8,159674.4,8,240.6,5.1,10.2
Apache-commons-bcel,org.apache.bcel.generic.IMPDEP1,2,2,0,5,4,1,0,1,1,172.6,124863.6,1.6,30.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.POP2,2,3,0,8,7,1,0,1,1,114.3,141628,1.3,21.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.FieldGen,28,3,0,16,91,124,0.0972222222,0.2933333333,0.1289156627,2705.8,622870.8,8,309.6,5.3,22.9
Apache-commons-bcel,org.apache.bcel.generic.INVOKESPECIAL,4,5,0,16,16,6,0,0.975,0.975,800.7,242312.7,6.7,199.4,2.4,5.4
Apache-commons-bcel,org.apache.bcel.generic.IREM,3,3,0,11,10,3,0,1,1,577.5,159792.7,3.7,76.7,2,4.9
Apache-commons-bcel,org.apache.bcel.generic.AASTORE,2,3,0,9,8,1,0,1,1,259.3,176386,1.3,22.1,1,3
Apache-commons-bcel,org.apache.bcel.generic.LOR,2,3,0,9,8,1,0,1,1,213.2,193907.5,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.SWAP,2,3,0,8,7,1,0,1,1,116,150091.3,1.3,20.5,1,3
Apache-commons-bcel,org.apache.bcel.generic.FCONST,5,2,0,14,18,8,0.75,1,0.85,1148.9,252194.6,6.8,182,4.6,9.5
Apache-commons-bcel,org.apache.bcel.generic.IDIV,3,3,0,11,10,3,0,1,1,699.4,174030.4,3.3,67.8,2,5
Apache-commons-bcel,org.apache.bcel.generic.IFLE,4,4,0,10,11,6,0,1,1,558.1,117182.9,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.PUTSTATIC,5,5,0,16,18,10,0,1,1,318.9,212965.4,6,164.5,2.8,6
Apache-commons-bcel,org.apache.bcel.generic.LDC_W,3,4,0,4,7,3,0,1,1,210.5,118862.1,2.4,44.8,2,5
Apache-commons-bcel,org.apache.bcel.generic.FADD,2,3,0,9,8,1,0,1,1,223,189060.9,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.INVOKESTATIC,4,5,0,15,16,6,0,1,1,541.9,231669.9,5.7,145.3,2.6,5.4
Apache-commons-bcel,org.apache.bcel.generic.FNEG,2,3,0,9,8,1,0,1,1,147.8,195283.1,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.SIPUSH,8,2,0,14,24,8,0,1,1,755.1,123278.1,8,214.1,6.2,17.6
Apache-commons-bcel,org.apache.bcel.generic.IALOAD,2,3,0,9,8,1,0,1,1,257,171795.5,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.IINC,11,3,0,14,27,13,1,1,1,2141.6,298554.8,8.7,206.6,9.7,28
Apache-commons-bcel,org.apache.bcel.generic.IFNE,4,4,0,10,11,6,0,1,1,514,107343.4,7.6,191.4,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.MULTIANEWARRAY,11,3,0,20,33,13,0.3333333333,0.9909090909,0.7333333333,351.4,599616.5,6,54,9,23.3
Apache-commons-bcel,org.apache.bcel.generic.DNEG,2,3,0,9,8,1,0,1,1,199.3,194827.9,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.RETURN,2,3,0,9,8,1,0,1,1,172.7,145953.6,2.1,42.9,1,3
Apache-commons-bcel,org.apache.bcel.generic.GOTO,5,4,0,10,17,8,0.2,0.76,0.5428571429,179.8,596744.2,3.4,34.1,2.5,8.9
Apache-commons-bcel,org.apache.bcel.generic.IXOR,2,3,0,9,8,1,0,1,1,182.2,197210.5,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.BALOAD,2,3,0,9,8,1,0,1,1,277.8,173336.1,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.I2L,2,3,0,9,8,1,0,1,1,222.6,144803.6,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.ARETURN,2,3,0,9,8,1,0,1,1,199.6,168964.5,2.4,38.3,1,2.8
Apache-commons-bcel,org.apache.bcel.generic.IF_ICMPGE,4,4,0,10,11,6,0,1,1,437.6,117006.9,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.F2L,2,3,0,9,8,1,0,1,1,186.4,147894.9,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.D2L,2,3,0,9,8,1,0,1,1,197.2,144449.9,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.I2S,2,3,0,9,8,1,0,1,1,115.9,150291.3,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.MethodGen,63,3,0,49,184,1585,0.3148648649,0.3549295775,0.3081784387,5783.4,592106.1,8.9,319.7,8.3,76.1
Apache-commons-bcel,org.apache.bcel.generic.ISUB,2,3,0,9,8,1,0,1,1,154.5,196798.1,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.LLOAD,3,4,0,7,7,3,0,1,1,268.1,111442.6,3.8,74.7,2,3.8
Apache-commons-bcel,org.apache.bcel.generic.FSTORE,3,4,0,7,7,3,0,0.9666666667,0.9666666667,308.2,136168.4,3.7,70,1.9,3.9
Apache-commons-bcel,org.apache.bcel.generic.LCMP,3,2,0,12,8,3,0,1,1,478.5,140503.7,4.7,94.2,2,5.8
Apache-commons-bcel,org.apache.bcel.generic.SASTORE,2,3,0,9,8,1,0,1,1,282.1,166522.4,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.F2I,2,3,0,9,8,1,0,1,1,114.6,146872.2,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.NEW,5,3,0,16,16,10,0,0.98,0.98,387,121100.2,4.8,147.1,2.4,5.5
Apache-commons-bcel,org.apache.bcel.generic.DDIV,2,3,0,9,8,1,0,1,1,209.5,192603.7,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.IFLT,4,4,0,10,11,6,0,1,1,510,115439.6,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.I2F,2,3,0,9,8,1,0,1,1,201.2,145492,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.CALOAD,2,3,0,9,8,1,0,1,1,439.2,169963.2,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.GOTO_W,5,4,0,10,15,6,0,1,1,830.8,166541.7,7.1,197.7,3.3,10.1
Apache-commons-bcel,org.apache.bcel.generic.LUSHR,2,3,0,9,8,1,0,1,1,147.7,195563.2,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.ISTORE,3,4,0,8,7,3,0,1,1,330.1,117899.4,3.8,71.9,2,4
Apache-commons-bcel,org.apache.bcel.generic.INEG,2,3,0,9,8,1,0,1,1,139.9,180434.5,1.8,33.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.LSTORE,3,4,0,7,7,3,0,1,1,341.3,111742.7,3.8,74.7,2,3.8
Apache-commons-bcel,org.apache.bcel.generic.LDIV,3,3,0,11,10,3,0,1,1,398.2,172744.2,3.3,67.8,2,5
Apache-commons-bcel,org.apache.bcel.generic.ATHROW,3,2,0,12,7,3,0,1,1,434.3,163900,3,59.8,2,4.7
Apache-commons-bcel,org.apache.bcel.generic.LASTORE,2,3,0,9,8,1,0,1,1,357.3,170583.5,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.IF_ACMPEQ,4,4,0,10,11,6,0,1,1,502.7,116413,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.IFNULL,4,4,0,10,11,6,0,1,1,595.6,117420.8,7.5,192,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.PUSH,12,1,0,12,35,0,0.9166666667,0.9833333333,0.9212765957,11062.8,592648.6,10.7,244.5,20.4,46.6
Apache-commons-bcel,org.apache.bcel.generic.DUP_X1,2,3,0,6,5,1,0,1,1,236.3,179173,1.8,36.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.ISHL,2,3,0,9,8,1,0,1,1,142.6,190645.7,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.BASTORE,2,3,0,9,8,1,0,1,1,251.2,170066.7,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.DSUB,2,3,0,9,8,1,0,1,1,209.2,191640.2,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.D2I,2,3,0,9,8,1,0,1,1,124.1,145163.9,1.7,40.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.DUP2_X1,2,3,0,6,5,1,0,1,1,143.1,186174.1,1.8,36.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.FALOAD,2,3,0,9,8,1,0,1,1,192.5,167078.8,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.GETSTATIC,5,5,0,16,18,10,0,0.98,0.98,606.9,226192.9,6.7,175.7,3.3,7.7
Apache-commons-bcel,org.apache.bcel.generic.ALOAD,3,4,0,8,7,3,0,1,1,281,150490,3.9,85.3,2,3.8
Apache-commons-bcel,org.apache.bcel.generic.LSHR,2,3,0,9,8,1,0,1,1,191.6,195004.2,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.IMUL,2,3,0,9,8,1,0,1,1,118.5,188465.7,1.8,33.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.IASTORE,2,3,0,9,8,1,0,1,1,548,171759.2,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.DUP,2,3,0,8,7,1,0,1,1,131.4,173549.7,1.8,40.5,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.JSR_W,5,4,0,10,15,6,0,1,1,799,139679.8,7.1,203.6,3.3,11.2
Apache-commons-bcel,org.apache.bcel.generic.DRETURN,2,3,0,9,8,1,0,1,1,114.8,153351.1,2.3,42.2,1,3
Apache-commons-bcel,org.apache.bcel.generic.FRETURN,2,3,0,9,8,1,0,1,1,172.6,148491.2,2.1,42.9,1,3
Apache-commons-bcel,org.apache.bcel.generic.LREM,3,3,0,11,10,3,0,1,1,494.6,168789.6,3.3,67.8,2,5
Apache-commons-bcel,org.apache.bcel.generic.FREM,2,3,0,9,8,1,0,1,1,131.9,191463.4,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.FSUB,2,3,0,9,8,1,0,1,1,201.8,186240.6,1.5,27.6,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.SWITCH,7,1,0,10,14,3,1,0.9857142857,0.9962962963,2007.2,302448.7,6.1,241.4,5.3,27.9
Apache-commons-bcel,org.apache.bcel.generic.ACONST_NULL,3,2,0,12,8,3,0,1,1,973.1,144507.9,3.7,78.3,2,6
Apache-commons-bcel,org.apache.bcel.generic.DUP2_X2,2,3,0,6,5,1,0,1,1,122.7,181094.2,1.8,36.1,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.DUP2,2,3,0,8,7,1,0,1,1,241.5,176414.5,1.8,40.5,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.DADD,2,3,0,9,8,1,0,1,1,122.1,194987.8,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.JSR,5,4,0,10,17,8,0.175,0.74,0.5285714286,116.9,604524.1,3.1,24.6,2.4,8
Apache-commons-bcel,org.apache.bcel.generic.BIPUSH,8,2,0,14,24,8,0,1,1,666,161770.3,8.1,209.3,6.3,17.5
Apache-commons-bcel,org.apache.bcel.generic.AALOAD,2,3,0,9,8,1,0,1,1,208.8,165185,1.3,22.1,1,3
Apache-commons-bcel,org.apache.bcel.generic.IF_ICMPEQ,4,4,0,10,11,6,0,1,1,383.4,116083.4,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.LAND,2,3,0,9,8,1,0,1,1,159.7,193245.6,1.6,29.3,1,2.9
Apache-commons-bcel,org.apache.bcel.generic.IFGE,4,4,0,10,11,6,0,1,1,436.8,118094,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.ICONST,5,2,0,14,18,8,1,1,1,999.9,121204.5,8.4,238.7,5.8,10.3
Apache-commons-bcel,org.apache.bcel.generic.INVOKEINTERFACE,9,5,0,19,32,6,1,0.9888888889,0.99,595.5,306430,8.2,192.1,7.3,19.1
Apache-commons-bcel,org.apache.bcel.generic.IFGT,4,4,0,10,11,6,0,1,1,457,115144.4,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.ILOAD,3,4,0,8,7,3,0,1,1,347.7,143414.1,3.7,72.1,2,4
Apache-commons-bcel,org.apache.bcel.generic.LALOAD,2,3,0,9,8,1,0,1,1,278.7,168035.1,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.IF_ICMPLE,4,4,0,10,11,6,0,1,1,529.1,114366.8,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.MONITOREXIT,3,2,0,9,7,3,0,1,1,241.2,133232.2,3.4,76.9,2,4.8
Apache-commons-bcel,org.apache.bcel.generic.IFEQ,4,4,0,10,11,6,0,1,1,532.3,113292.7,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.ReturnaddressType,6,2,0,7,13,3,0.43,1,0.525,157.9,604214.5,2.6,12.8,4.4,13.4
Apache-commons-bcel,org.apache.bcel.generic.IF_ICMPGT,4,4,0,10,11,6,0,1,1,434.6,112428.1,7.1,177.5,2.6,5.6
Apache-commons-bcel,org.apache.bcel.generic.DALOAD,2,3,0,9,8,1,0,1,1,436,174727,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.FASTORE,2,3,0,9,8,1,0,1,1,410.7,171689.2,1.5,28.4,1,3
Apache-commons-bcel,org.apache.bcel.generic.InstructionList,67,1,0,28,136,1375,0.590952381,0.8042857143,0.6138211382,15460.4,602408.4,16.8,565.9,34.4,160.1
